start;duration;pitch;velocity
23.03636363636364;0.26909090909091304;62.0;95.0
23.618181818181817;0.3145454545454527;60.0;95.0
24.283636363636365;0.23272727272727067;60.0;95.0
24.78909090909091;0.23272727272727067;59.0;95.0
25.294545454545453;0.2527272727272738;59.0;95.0
25.8;0.2727272727272698;60.0;95.0
26.410909090909087;0.3072727272727285;60.0;95.0
27.1090909090909;1.1072727272727363;59.0;95.0
28.94181818181818;0.3854545454545324;60.0;95.0
29.687272727272727;0.2727272727272734;60.0;95.0
30.232727272727267;0.23272727272727778;59.0;95.0
30.718181818181815;0.2527272727272738;59.0;95.0
31.303636363636365;0.3872727272727232;62.0;95.0
32.00909090909091;0.25272727272727025;62.0;95.0
32.53454545454545;0.2727272727272734;60.0;95.0
33.06;0.2727272727272734;60.0;95.0
35.72727272727273;0.2727272727272734;59.0;95.0
36.25272727272727;0.47636363636365076;59.0;95.0
37.230909090909066;0.7927272727272978;60.0;95.0
38.70909090909091;0.3927272727272708;60.0;95.0
39.47818181818182;0.3090909090909122;60.0;95.0
40.1;0.2727272727272734;62.0;95.0
40.60545454545455;0.2727272727272734;62.0;95.0
41.15090909090908;0.33272727272727565;61.0;95.0
41.772727272727266;0.29636363636364393;61.0;95.0
42.341818181818184;0.25272727272727025;62.0;95.0
42.86727272727273;0.2727272727272734;62.0;95.0
43.47272727272727;0.3527272727272788;60.0;95.0
44.136363636363626;0.27454545454546064;60.0;95.0
44.66363636363636;0.25272727272727735;59.0;95.0
45.169090909090905;0.25272727272727735;59.0;95.0
45.694545454545455;0.2727272727272734;60.0;95.0
46.28;0.3127272727272725;60.0;95.0
46.95090909090909;1.3999999999999986;59.0;95.0
48.89636363636363;0.4618181818181881;60.0;95.0
49.76181818181818;0.25272727272727735;60.0;95.0
50.307272727272725;0.2727272727272734;59.0;95.0
50.832727272727276;0.2727272727272734;59.0;95.0
51.43636363636362;0.43454545454546434;62.0;95.0
52.14363636363636;0.2727272727272734;62.0;95.0
52.70909090909091;0.25272727272727025;60.0;95.0
53.21454545454545;0.2727272727272734;60.0;95.0
55.96181818181818;0.33272727272726854;59.0;95.0
56.56727272727273;0.5527272727272674;59.0;95.0
57.77636363636364;2.4218181818183737;60.0;95.0
0.4618181818181815;0.40363636363636385;55.0;95.0
1.1181818181818182;0.2927272727272725;55.0;95.0
1.6436363636363633;0.27272727272727293;55.0;95.0
2.1890909090909094;0.3127272727272721;55.0;95.0
2.889090909090909;0.2781818181818183;55.0;95.0
3.44;0.27272727272727293;55.0;95.0
3.9854545454545454;0.2727272727272734;55.0;95.0
4.585454545454546;0.31818181818181746;55.0;95.0
5.176363636363636;0.2727272727272725;55.0;95.0
5.701818181818182;0.2727272727272725;55.0;95.0
6.247272727272727;0.252727272727272;55.0;95.0
6.718181818181818;0.26727272727272755;55.0;95.0
7.296363636363634;0.2745454545454562;55.0;95.0
8.003636363636364;0.2727272727272716;55.0;95.0
10.08;0.3127272727272743;55.0;95.0
10.645454545454545;0.2536363636363639;55.0;95.0
11.13090909090909;0.2727272727272734;55.0;95.0
11.676363636363636;0.2927272727272747;55.0;95.0
12.341818181818182;0.2727272727272716;55.0;95.0
12.907272727272728;0.2727272727272734;55.0;95.0
13.398181818181818;0.26727272727272755;55.0;95.0
13.91909090909091;0.3027272727272745;55.0;95.0
14.503636363636364;0.23272727272727245;55.0;95.0
14.989090909090908;0.2727272727272734;55.0;95.0
15.498181818181816;0.30909090909090864;55.0;95.0
16.08;0.2727272727272734;55.0;95.0
16.625454545454545;0.23272727272727067;55.0;95.0
17.25454545454545;0.46909090909091233;55.0;95.0
19.527272727272727;0.35272727272727167;55.0;95.0
20.152727272727276;0.3127272727272761;55.0;95.0
20.718181818181815;0.23272727272727423;55.0;95.0
21.223636363636363;0.2727272727272734;55.0;95.0
21.76909090909091;0.2927272727272694;55.0;95.0
22.314545454545453;0.2527272727272738;55.0;95.0
22.8;0.23636363636363455;55.0;95.0
23.305454545454545;0.3127272727272725;55.0;95.0
27.1090909090909;1.1072727272727363;55.0;95.0
29.327272727272714;0.36000000000001364;55.0;95.0
29.96;0.2727272727272698;55.0;95.0
30.465454545454545;0.25272727272727025;55.0;95.0
30.97090909090909;0.33272727272727565;55.0;95.0
31.690909090909116;0.3181818181817988;55.0;95.0
32.26181818181818;0.2727272727272734;55.0;95.0
32.807272727272725;0.25272727272727735;55.0;95.0
33.33272727272727;0.2727272727272734;55.0;95.0
33.85818181818182;0.27272727272726627;55.0;95.0
34.403636363636366;0.27272727272726627;55.0;95.0
34.949090909090906;0.23272727272727423;55.0;95.0
35.45454545454545;0.2727272727272734;55.0;95.0
36.0;0.25272727272727025;55.0;95.0
36.72909090909092;0.5018181818181802;55.0;95.0
37.230909090909066;0.7927272727272978;55.0;95.0
39.10181818181818;0.3763636363636351;55.0;95.0
39.78727272727273;0.3127272727272725;55.0;95.0
40.372727272727275;0.23272727272727423;55.0;95.0
40.878181818181815;0.27272727272726627;55.0;95.0
41.48363636363636;0.28909090909090907;55.0;95.0
42.06909090909091;0.2727272727272734;55.0;95.0
42.594545454545454;0.2727272727272734;55.0;95.0
43.14;0.33272727272726854;55.0;95.0
46.95090909090909;1.3999999999999986;55.0;95.0
49.35818181818182;0.4036363636363589;55.0;95.0
50.014545454545456;0.2927272727272694;55.0;95.0
50.58;0.25272727272727735;55.0;95.0
51.10545454545455;0.3309090909090884;55.0;95.0
51.87090909090909;0.2727272727272734;55.0;95.0
52.416363636363634;0.2927272727272765;55.0;95.0
52.96181818181818;0.25272727272727025;55.0;95.0
53.487272727272725;0.2927272727272765;55.0;95.0
54.052727272727275;0.2727272727272734;55.0;95.0
54.598181818181814;0.2727272727272734;55.0;95.0
55.14363636363636;0.2727272727272734;55.0;95.0
55.68909090909091;0.2727272727272734;55.0;95.0
56.29454545454545;0.2727272727272805;55.0;95.0
57.12;0.6563636363636434;55.0;95.0
57.77636363636364;2.4218181818183737;55.0;95.0
0.0;0.4618181818181815;52.0;95.0
0.8654545454545454;0.2527272727272728;52.0;95.0
1.4109090909090907;0.23272727272727267;50.0;95.0
1.9163636363636363;0.27272727272727315;50.0;95.0
2.5018181818181815;0.38727272727272677;53.0;95.0
3.167272727272727;0.27272727272727293;53.0;95.0
3.712727272727273;0.27272727272727204;52.0;95.0
4.258181818181818;0.32727272727272805;52.0;95.0
5.974545454545455;0.2727272727272725;50.0;95.0
6.5;0.2181818181818178;50.0;95.0
9.687272727272726;0.39272727272727437;52.0;95.0
10.392727272727273;0.2527272727272738;52.0;95.0
10.89909090909091;0.23181818181818237;50.0;95.0
11.403636363636364;0.2727272727272716;50.0;95.0
11.969090909090909;0.372727272727273;53.0;95.0
12.61454545454545;0.2927272727272747;53.0;95.0
13.18;0.2181818181818187;52.0;95.0
13.665454545454544;0.2536363636363639;52.0;95.0
15.261818181818182;0.23636363636363633;50.0;95.0
15.807272727272728;0.2727272727272734;50.0;95.0
23.93272727272727;0.35090909090909506;50.0;95.0
24.51636363636364;0.2727272727272769;50.0;95.0
25.02181818181818;0.2727272727272734;50.0;95.0
25.547272727272727;0.2527272727272738;50.0;95.0
26.072727272727267;0.3381818181818197;50.0;95.0
26.718181818181815;0.39090909090908355;50.0;95.0
28.94181818181818;0.3854545454545324;52.0;95.0
29.687272727272727;0.2727272727272734;52.0;95.0
30.232727272727267;0.23272727272727778;50.0;95.0
30.718181818181815;0.2527272727272738;50.0;95.0
31.303636363636365;0.3872727272727232;53.0;95.0
32.00909090909091;0.25272727272727025;53.0;95.0
32.53454545454545;0.2727272727272734;52.0;95.0
33.06;0.2727272727272734;52.0;95.0
34.67636363636363;0.2727272727272805;50.0;95.0
35.18181818181818;0.2727272727272734;50.0;95.0
37.230909090909066;0.7927272727272978;52.0;95.0
43.82545454545455;0.31090909090909236;50.0;95.0
44.41090909090909;0.25272727272727025;50.0;95.0
44.916363636363634;0.25272727272727025;50.0;95.0
45.42181818181818;0.2727272727272734;50.0;95.0
45.96727272727273;0.3127272727272725;50.0;95.0
46.592727272727274;0.35818181818181927;50.0;95.0
48.89636363636363;0.4618181818181881;52.0;95.0
49.76181818181818;0.25272727272727735;52.0;95.0
50.307272727272725;0.2727272727272734;50.0;95.0
50.832727272727276;0.2727272727272734;50.0;95.0
51.43636363636362;0.43454545454546434;53.0;95.0
52.14363636363636;0.2727272727272734;53.0;95.0
52.70909090909091;0.25272727272727025;52.0;95.0
53.21454545454545;0.2727272727272734;52.0;95.0
54.87090909090909;0.2727272727272734;50.0;95.0
55.416363636363634;0.2727272727272734;50.0;95.0
57.77636363636364;2.4218181818183737;52.0;95.0
4.903636363636363;0.2727272727272725;48.0;95.0
5.449090909090909;0.2527272727272729;48.0;95.0
8.276363636363635;0.865454545454547;48.0;95.0
14.22181818181818;0.2818181818181831;48.0;95.0
14.736363636363636;0.2527272727272738;48.0;95.0
17.723636363636363;0.5654545454545499;48.0;95.0
33.60545454545454;0.25272727272727735;48.0;95.0
34.130909090909086;0.2727272727272805;48.0;95.0
37.230909090909066;0.7927272727272978;48.0;95.0
53.78;0.2727272727272734;48.0;95.0
54.32545454545454;0.2727272727272734;48.0;95.0
57.77636363636364;2.4218181818183737;48.0;95.0
6.985454545454545;0.3109090909090888;43.0;95.0
7.570909090909091;0.4327272727272726;43.0;95.0
16.35272727272727;0.2727272727272734;43.0;95.0
16.858181818181816;0.3963636363636347;43.0;95.0
35.72727272727273;0.2727272727272734;43.0;95.0
36.25272727272727;0.47636363636365076;43.0;95.0
55.96181818181818;0.33272727272726854;43.0;95.0
56.56727272727273;0.5527272727272674;43.0;95.0
