start;duration;pitch;velocity;instrument;string;fret;hammer;slides;harmonic
20.000000000000004;0.33333333333333337;67;95;guitar;3;12;False;[];
20.333333333333336;0.33333333333333337;57;95;guitar;5;12;False;[];
20.666666666666668;0.33333333333333337;78;95;guitar;1;14;False;[];
21.000000000000004;0.33333333333333337;57;95;guitar;5;12;False;[];
21.333333333333336;0.33333333333333337;74;95;guitar;1;10;False;[];
21.666666666666668;0.33333333333333337;57;95;guitar;4;7;False;[];
22.000000000000004;0.33333333333333337;66;95;guitar;2;7;False;[];
22.333333333333336;0.33333333333333337;62;95;guitar;3;7;False;[];
22.666666666666668;0.33333333333333337;66;95;guitar;2;7;False;[];
23.000000000000004;0.33333333333333337;57;95;guitar;4;7;False;[];
23.333333333333336;0.33333333333333337;74;95;guitar;1;10;False;[];
23.666666666666668;0.33333333333333337;57;95;guitar;4;7;False;[];
24.000000000000004;0.33333333333333337;76;95;guitar;1;12;False;[];
24.333333333333336;0.33333333333333337;57;95;guitar;5;12;False;[];
24.666666666666668;0.33333333333333337;67;95;guitar;3;12;False;[];
25.000000000000004;0.33333333333333337;61;95;guitar;4;11;False;[];
25.333333333333336;0.33333333333333337;67;95;guitar;3;12;False;[];
25.666666666666668;0.33333333333333337;57;95;guitar;5;12;False;[];
26.000000000000004;0.33333333333333337;76;95;guitar;1;12;False;[];
26.333333333333336;0.33333333333333337;57;95;guitar;5;12;False;[];
26.666666666666668;0.33333333333333337;78;95;guitar;1;14;False;[];
27.000000000000004;0.33333333333333337;58;95;guitar;5;13;False;[];
27.333333333333336;0.33333333333333337;67;95;guitar;3;12;False;[];
27.666666666666668;0.33333333333333337;61;95;guitar;4;11;False;[];
28.000000000000004;0.33333333333333337;67;95;guitar;3;12;False;[];
28.333333333333336;0.33333333333333337;58;95;guitar;5;13;False;[];
28.666666666666668;0.33333333333333337;78;95;guitar;1;14;False;[];
29.000000000000004;0.33333333333333337;58;95;guitar;5;13;False;[];
29.333333333333336;0.33333333333333337;74;95;guitar;1;10;False;[];
29.666666666666668;0.33333333333333337;59;95;guitar;2;0;False;[];
30.000000000000004;0.33333333333333337;66;95;guitar;3;11;False;[];
30.333333333333336;0.33333333333333337;62;95;guitar;4;12;False;[];
30.666666666666668;0.33333333333333337;66;95;guitar;3;11;False;[];
31.000000000000004;0.33333333333333337;59;95;guitar;2;0;False;[];
31.333333333333336;0.33333333333333337;74;95;guitar;1;10;False;[];
31.666666666666668;0.33333333333333337;59;95;guitar;2;0;False;[];
32.0;0.33333333333333337;74;95;guitar;1;10;False;[];
32.333333333333336;0.33333333333333337;50;95;guitar;4;0;False;[];
32.666666666666664;0.33333333333333337;66;95;guitar;3;11;False;[];
33.0;0.33333333333333337;59;95;guitar;2;0;False;[];
33.333333333333336;0.33333333333333337;66;95;guitar;3;11;False;[];
33.666666666666664;0.33333333333333337;50;95;guitar;4;0;False;[];
34.0;0.33333333333333337;74;95;guitar;1;10;False;[];
34.333333333333336;0.33333333333333337;50;95;guitar;4;0;False;[];
34.666666666666664;0.33333333333333337;73;95;guitar;1;9;False;[];
35.0;0.33333333333333337;56;95;guitar;5;11;False;[];
35.333333333333336;0.33333333333333337;65;95;guitar;3;10;False;[];
35.666666666666664;0.33333333333333337;59;95;guitar;2;0;False;[];
36.0;0.33333333333333337;65;95;guitar;3;10;False;[];
36.333333333333336;0.33333333333333337;56;95;guitar;5;11;False;[];
36.666666666666664;0.33333333333333337;73;95;guitar;1;9;False;[];
37.0;0.33333333333333337;56;95;guitar;5;11;False;[];
37.333333333333336;0.33333333333333337;73;95;guitar;1;9;False;[];
37.666666666666664;0.33333333333333337;55;95;guitar;5;10;False;[];
38.0;0.33333333333333337;65;95;guitar;3;10;False;[];
38.333333333333336;0.33333333333333337;59;95;guitar;2;0;False;[];
38.666666666666664;0.33333333333333337;65;95;guitar;3;10;False;[];
39.0;0.33333333333333337;55;95;guitar;5;10;False;[];
39.333333333333336;0.33333333333333337;73;95;guitar;1;9;False;[];
39.666666666666664;0.33333333333333337;55;95;guitar;5;10;False;[];
40.0;0.33333333333333337;73;95;guitar;1;9;False;[];
40.333333333333336;0.33333333333333337;54;95;guitar;5;9;False;[];
40.666666666666664;0.33333333333333337;66;95;guitar;2;7;False;[];
41.0;0.33333333333333337;58;95;guitar;4;8;False;[];
41.333333333333336;0.33333333333333337;66;95;guitar;2;7;False;[];
41.666666666666664;0.33333333333333337;54;95;guitar;5;9;False;[];
42.0;0.33333333333333337;73;95;guitar;1;9;False;[];
42.333333333333336;0.33333333333333337;54;95;guitar;5;9;False;[];
42.666666666666664;0.33333333333333337;74;95;guitar;1;10;False;[];
43.0;0.33333333333333337;52;95;guitar;5;7;False;[];
43.333333333333336;0.33333333333333337;67;95;guitar;2;8;False;[];
43.666666666666664;0.33333333333333337;59;95;guitar;4;9;False;[];
44.0;0.33333333333333337;67;95;guitar;2;8;False;[];
44.333333333333336;0.33333333333333337;52;95;guitar;5;7;False;[];
44.666666666666664;0.33333333333333337;74;95;guitar;1;10;False;[];
45.0;0.33333333333333337;52;95;guitar;5;7;False;[];
45.333333333333336;0.33333333333333337;73;95;guitar;1;9;False;[];
45.666666666666664;0.33333333333333337;53;95;guitar;5;8;False;[];
46.0;0.33333333333333337;68;95;guitar;2;9;False;[];
46.333333333333336;0.33333333333333337;59;95;guitar;4;9;False;[];
46.666666666666664;0.33333333333333337;68;95;guitar;2;9;False;[];
47.0;0.33333333333333337;53;95;guitar;5;8;False;[];
47.333333333333336;0.33333333333333337;73;95;guitar;1;9;False;[];
47.666666666666664;0.33333333333333337;53;95;guitar;5;8;False;[];
48.0;0.33333333333333337;73;95;guitar;1;9;False;[];
48.333333333333336;0.33333333333333337;59;95;guitar;4;9;False;[];
48.666666666666664;0.33333333333333337;68;95;guitar;2;9;False;[];
49.0;0.33333333333333337;65;95;guitar;3;10;False;[];
49.333333333333336;0.33333333333333337;68;95;guitar;2;9;False;[];
49.666666666666664;0.33333333333333337;59;95;guitar;4;9;False;[];
50.0;0.33333333333333337;73;95;guitar;1;9;False;[];
50.333333333333336;0.33333333333333337;59;95;guitar;4;9;False;[];
50.666666666666664;0.33333333333333337;78;95;guitar;1;14;False;[];
51.0;0.33333333333333337;58;95;guitar;5;13;False;[];
51.333333333333336;0.33333333333333337;66;95;guitar;3;11;False;[];
51.666666666666664;0.33333333333333337;61;95;guitar;4;11;False;[];
52.0;0.33333333333333337;66;95;guitar;3;11;False;[];
52.333333333333336;0.33333333333333337;58;95;guitar;5;13;False;[];
52.666666666666664;0.33333333333333337;78;95;guitar;1;14;False;[];
53.0;0.33333333333333337;58;95;guitar;5;13;False;[];
53.333333333333336;0.33333333333333337;78;95;guitar;1;14;False;[];
53.666666666666664;0.33333333333333337;59;95;guitar;2;0;False;[];
54.0;0.33333333333333337;66;95;guitar;3;11;False;[];
54.333333333333336;0.33333333333333337;62;95;guitar;4;12;False;[];
54.666666666666664;0.33333333333333337;66;95;guitar;3;11;False;[];
55.0;0.33333333333333337;59;95;guitar;2;0;False;[];
55.333333333333336;0.33333333333333337;78;95;guitar;1;14;False;[];
55.666666666666664;0.33333333333333337;59;95;guitar;2;0;False;[];
56.0;0.33333333333333337;78;95;guitar;1;14;False;[];
56.333333333333336;0.33333333333333337;59;95;guitar;2;0;False;[];
56.666666666666664;0.33333333333333337;67;95;guitar;3;12;False;[];
57.0;0.33333333333333337;61;95;guitar;4;11;False;[];
57.333333333333336;0.33333333333333337;67;95;guitar;3;12;False;[];
57.666666666666664;0.33333333333333337;59;95;guitar;2;0;False;[];
58.0;0.33333333333333337;78;95;guitar;1;14;False;[];
58.333333333333336;0.33333333333333337;59;95;guitar;2;0;False;[];
58.666666666666664;0.33333333333333337;76;95;guitar;1;12;False;[];
59.0;0.33333333333333337;59;95;guitar;2;0;False;[];
59.333333333333336;0.33333333333333337;67;95;guitar;3;12;False;[];
59.666666666666664;0.33333333333333337;61;95;guitar;4;11;False;[];
60.0;0.33333333333333337;67;95;guitar;3;12;False;[];
60.333333333333336;0.33333333333333337;59;95;guitar;2;0;False;[];
60.666666666666664;0.33333333333333337;76;95;guitar;1;12;False;[];
61.0;0.33333333333333337;59;95;guitar;2;0;False;[];
61.333333333333336;0.33333333333333337;79;95;guitar;1;15;False;[];
61.666666666666664;0.33333333333333337;59;95;guitar;2;0;False;[];
62.0;0.33333333333333337;67;95;guitar;3;12;False;[];
62.333333333333336;0.33333333333333337;61;95;guitar;4;11;False;[];
62.666666666666664;0.33333333333333337;67;95;guitar;3;12;False;[];
63.0;0.33333333333333337;59;95;guitar;2;0;False;[];
63.333333333333336;0.33333333333333337;79;95;guitar;1;15;False;[];
63.666666666666664;0.33333333333333337;59;95;guitar;2;0;False;[];
64.00000000000001;0.33333333333333337;78;95;guitar;1;14;False;[];
64.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
64.66666666666667;0.33333333333333337;66;95;guitar;3;11;False;[];
65.00000000000001;0.33333333333333337;62;95;guitar;4;12;False;[];
65.33333333333334;0.33333333333333337;66;95;guitar;3;11;False;[];
65.66666666666667;0.33333333333333337;59;95;guitar;2;0;False;[];
66.00000000000001;0.33333333333333337;78;95;guitar;1;14;False;[];
66.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
66.66666666666667;0.33333333333333337;78;95;guitar;1;14;False;[];
67.00000000000001;0.33333333333333337;57;95;guitar;5;12;False;[];
67.33333333333334;0.33333333333333337;66;95;guitar;3;11;False;[];
67.66666666666667;0.33333333333333337;61;95;guitar;4;11;False;[];
68.00000000000001;0.33333333333333337;66;95;guitar;3;11;False;[];
68.33333333333334;0.33333333333333337;57;95;guitar;5;12;False;[];
68.66666666666667;0.33333333333333337;78;95;guitar;1;14;False;[];
69.00000000000001;0.33333333333333337;57;95;guitar;5;12;False;[];
69.33333333333334;0.33333333333333337;78;95;guitar;1;14;False;[];
69.66666666666667;0.33333333333333337;55;95;guitar;5;10;False;[];
70.00000000000001;0.33333333333333337;66;95;guitar;3;11;False;[];
70.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
70.66666666666667;0.33333333333333337;66;95;guitar;3;11;False;[];
71.00000000000001;0.33333333333333337;55;95;guitar;5;10;False;[];
71.33333333333334;0.33333333333333337;76;95;guitar;1;12;False;[];
71.66666666666667;0.33333333333333337;55;95;guitar;5;10;False;[];
72.00000000000001;0.33333333333333337;74;95;guitar;1;10;False;[];
72.33333333333334;0.33333333333333337;55;95;guitar;5;10;False;[];
72.66666666666667;0.33333333333333337;64;95;guitar;3;9;False;[];
73.00000000000001;0.33333333333333337;58;95;guitar;4;8;False;[];
73.33333333333334;0.33333333333333337;64;95;guitar;3;9;False;[];
73.66666666666667;0.33333333333333337;55;95;guitar;5;10;False;[];
74.00000000000001;0.33333333333333337;74;95;guitar;1;10;False;[];
74.33333333333334;0.33333333333333337;55;95;guitar;5;10;False;[];
74.66666666666667;0.33333333333333337;71;95;guitar;1;7;False;[];
75.00000000000001;0.33333333333333337;50;95;guitar;5;5;False;[];
75.33333333333334;0.33333333333333337;59;95;guitar;3;4;False;[];
75.66666666666667;0.33333333333333337;54;95;guitar;4;4;False;[];
76.00000000000001;0.33333333333333337;59;95;guitar;3;4;False;[];
76.33333333333334;0.33333333333333337;50;95;guitar;5;5;False;[];
76.66666666666667;0.33333333333333337;71;95;guitar;1;7;False;[];
77.00000000000001;0.33333333333333337;50;95;guitar;5;5;False;[];
77.33333333333334;0.33333333333333337;71;95;guitar;1;7;False;[];
77.66666666666667;0.33333333333333337;51;95;guitar;5;6;False;[];
78.00000000000001;0.33333333333333337;60;95;guitar;3;5;False;[];
78.33333333333334;0.33333333333333337;54;95;guitar;4;4;False;[];
78.66666666666667;0.33333333333333337;60;95;guitar;3;5;False;[];
79.00000000000001;0.33333333333333337;51;95;guitar;5;6;False;[];
79.33333333333334;0.33333333333333337;71;95;guitar;1;7;False;[];
79.66666666666667;0.33333333333333337;51;95;guitar;5;6;False;[];
80.00000000000001;0.33333333333333337;67;95;guitar;1;3;False;[];
80.33333333333334;0.33333333333333337;52;95;guitar;4;2;False;[];
80.66666666666667;0.33333333333333337;59;95;guitar;2;0;False;[];
81.00000000000001;0.33333333333333337;55;95;guitar;3;0;False;[];
81.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
81.66666666666667;0.33333333333333337;52;95;guitar;4;2;False;[];
82.00000000000001;0.33333333333333337;67;95;guitar;1;3;False;[];
82.33333333333334;0.33333333333333337;52;95;guitar;4;2;False;[];
82.66666666666667;0.33333333333333337;64;95;guitar;1;0;False;[];
83.00000000000001;0.33333333333333337;59;95;guitar;2;0;False;[];
83.33333333333334;0.33333333333333337;67;95;guitar;3;12;False;[];
83.66666666666667;0.33333333333333337;62;95;guitar;4;12;False;[];
84.00000000000001;0.33333333333333337;67;95;guitar;3;12;False;[];
84.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
84.66666666666667;0.33333333333333337;64;95;guitar;1;0;False;[];
85.00000000000001;0.33333333333333337;59;95;guitar;2;0;False;[];
85.33333333333334;0.33333333333333337;71;95;guitar;1;7;False;[];
85.66666666666667;0.33333333333333337;55;95;guitar;4;5;False;[];
86.00000000000001;0.33333333333333337;62;95;guitar;3;7;False;[];
86.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
86.66666666666667;0.33333333333333337;62;95;guitar;3;7;False;[];
87.00000000000001;0.33333333333333337;55;95;guitar;4;5;False;[];
87.33333333333334;0.33333333333333337;71;95;guitar;1;7;False;[];
87.66666666666667;0.33333333333333337;55;95;guitar;4;5;False;[];
88.00000000000001;0.33333333333333337;64;95;guitar;1;0;False;[];
88.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
88.66666666666667;0.33333333333333337;67;95;guitar;3;12;False;[];
89.00000000000001;0.33333333333333337;62;95;guitar;4;12;False;[];
89.33333333333334;0.33333333333333337;67;95;guitar;3;12;False;[];
89.66666666666667;0.33333333333333337;59;95;guitar;2;0;False;[];
90.00000000000001;0.33333333333333337;64;95;guitar;1;0;False;[];
90.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
90.66666666666667;0.33333333333333337;71;95;guitar;1;7;False;[];
91.00000000000001;0.33333333333333337;54;95;guitar;4;4;False;[];
91.33333333333334;0.33333333333333337;62;95;guitar;3;7;False;[];
91.66666666666667;0.33333333333333337;59;95;guitar;2;0;False;[];
92.00000000000001;0.33333333333333337;62;95;guitar;3;7;False;[];
92.33333333333334;0.33333333333333337;54;95;guitar;4;4;False;[];
92.66666666666667;0.33333333333333337;71;95;guitar;1;7;False;[];
93.00000000000001;0.33333333333333337;54;95;guitar;4;4;False;[];
93.33333333333334;0.33333333333333337;64;95;guitar;1;0;False;[];
93.66666666666667;0.33333333333333337;55;95;guitar;4;5;False;[];
94.00000000000001;0.33333333333333337;61;95;guitar;3;6;False;[];
94.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
94.66666666666667;0.33333333333333337;61;95;guitar;3;6;False;[];
95.00000000000001;0.33333333333333337;55;95;guitar;4;5;False;[];
95.33333333333334;0.33333333333333337;64;95;guitar;1;0;False;[];
95.66666666666667;0.33333333333333337;55;95;guitar;4;5;False;[];
96.00000000000001;0.33333333333333337;66;95;guitar;2;7;False;[];
96.33333333333334;0.33333333333333337;50;95;guitar;5;5;False;[];
96.66666666666667;0.33333333333333337;59;95;guitar;3;4;False;[];
97.00000000000001;0.33333333333333337;54;95;guitar;4;4;False;[];
97.33333333333334;0.33333333333333337;59;95;guitar;3;4;False;[];
97.66666666666667;0.33333333333333337;50;95;guitar;5;5;False;[];
98.00000000000001;0.33333333333333337;66;95;guitar;2;7;False;[];
98.33333333333334;0.33333333333333337;50;95;guitar;5;5;False;[];
98.66666666666667;0.33333333333333337;66;95;guitar;2;7;False;[];
99.00000000000001;0.33333333333333337;49;95;guitar;5;4;False;[];
99.33333333333334;0.33333333333333337;59;95;guitar;3;4;False;[];
99.66666666666667;0.33333333333333337;55;95;guitar;4;5;False;[];
100.00000000000001;0.33333333333333337;59;95;guitar;3;4;False;[];
100.33333333333334;0.33333333333333337;49;95;guitar;5;4;False;[];
100.66666666666667;0.33333333333333337;66;95;guitar;2;7;False;[];
101.00000000000001;0.33333333333333337;49;95;guitar;5;4;False;[];
101.33333333333334;0.33333333333333337;64;95;guitar;1;0;False;[];
101.66666666666667;0.33333333333333337;55;95;guitar;4;5;False;[];
102.00000000000001;0.33333333333333337;61;95;guitar;3;6;False;[];
102.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
102.66666666666667;0.33333333333333337;66;95;guitar;1;2;False;[];
103.00000000000001;0.33333333333333337;54;95;guitar;4;4;False;[];
103.33333333333334;0.33333333333333337;61;95;guitar;3;6;False;[];
103.66666666666667;0.33333333333333337;59;95;guitar;2;0;False;[];
104.00000000000001;0.33333333333333337;67;95;guitar;1;3;False;[];
104.33333333333334;0.33333333333333337;40;95;guitar;6;0;False;[];
104.66666666666667;0.33333333333333337;61;95;guitar;3;6;False;[];
105.00000000000001;0.33333333333333337;59;95;guitar;2;0;False;[];
105.33333333333334;0.33333333333333337;64;95;guitar;1;0;False;[];
105.66666666666667;0.33333333333333337;43;95;guitar;6;3;False;[];
106.00000000000001;0.33333333333333337;61;95;guitar;3;6;False;[];
106.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
106.66666666666667;0.33333333333333337;59;95;guitar;3;4;False;[];
107.00000000000001;0.33333333333333337;42;95;guitar;6;2;False;[];
107.33333333333334;0.33333333333333337;52;95;guitar;4;2;False;[];
107.66666666666667;0.33333333333333337;49;95;guitar;5;4;False;[];
108.00000000000001;0.33333333333333337;58;95;guitar;3;3;False;[];
108.33333333333334;0.33333333333333337;54;95;guitar;4;4;True;[];
108.66666666666667;0.33333333333333337;52;95;guitar;4;2;False;[];
109.00000000000001;0.33333333333333337;49;95;guitar;5;4;False;[];
109.33333333333334;0.33333333333333337;59;95;guitar;2;0;False;[];
109.66666666666667;0.33333333333333337;47;95;guitar;5;2;False;[];
110.00000000000001;0.33333333333333337;55;95;guitar;3;0;False;[];
110.33333333333334;0.33333333333333337;50;95;guitar;4;0;False;[];
110.66666666666667;0.33333333333333337;49;95;guitar;5;4;False;[];
111.00000000000001;0.33333333333333337;50;95;guitar;4;0;False;[];
111.33333333333334;0.33333333333333337;55;95;guitar;3;0;False;[];
111.66666666666667;0.33333333333333337;59;95;guitar;2;0;False;[];
112.00000000000001;0.33333333333333337;62;95;guitar;2;3;False;[];
112.33333333333334;0.33333333333333337;47;95;guitar;5;2;False;[];
112.66666666666667;0.33333333333333337;55;95;guitar;3;0;False;[];
113.00000000000001;0.33333333333333337;59;95;guitar;2;0;False;[];
113.33333333333334;0.33333333333333337;61;95;guitar;3;6;False;[];
113.66666666666667;0.33333333333333337;64;95;guitar;1;0;False;[];
114.00000000000001;0.33333333333333337;67;95;guitar;2;8;False;[];
114.33333333333334;0.33333333333333337;71;95;guitar;1;7;False;[];
114.66666666666667;0.33333333333333337;70;95;guitar;1;6;True;[];
115.00000000000001;0.33333333333333337;66;95;guitar;1;2;False;[];
115.33333333333334;0.33333333333333337;64;95;guitar;1;0;False;[];
115.66666666666667;0.33333333333333337;61;95;guitar;2;2;False;[];
116.00000000000001;0.33333333333333337;58;95;guitar;3;3;False;[];
116.33333333333334;0.33333333333333337;54;95;guitar;4;4;True;[];
116.66666666666667;0.33333333333333337;52;95;guitar;4;2;False;[];
117.00000000000001;0.33333333333333337;49;95;guitar;5;4;False;[];
117.33333333333334;0.33333333333333337;47;95;guitar;6;7;False;[];
117.66666666666667;0.33333333333333337;54;95;guitar;5;9;False;[];
118.00000000000001;0.33333333333333337;62;95;guitar;3;7;False;[];
118.33333333333334;0.33333333333333337;59;95;guitar;4;9;False;[];
118.66666666666667;0.33333333333333337;66;95;guitar;2;7;False;[];
119.00000000000001;0.33333333333333337;62;95;guitar;3;7;False;[];
119.33333333333334;0.33333333333333337;71;95;guitar;1;7;False;[];
119.66666666666667;0.33333333333333337;66;95;guitar;2;7;False;[];
120.00000000000001;0.33333333333333337;74;95;guitar;1;10;True;[];
120.33333333333334;0.33333333333333337;71;95;guitar;1;7;False;[];
120.66666666666667;0.33333333333333337;78;95;guitar;2;19;False;[];NaturalHarmonic(type=1)
121.00000000000001;0.33333333333333337;74;95;guitar;3;19;False;[];NaturalHarmonic(type=1)
121.33333333333334;0.33333333333333337;83;95;guitar;1;19;False;[];NaturalHarmonic(type=1)
121.66666666666667;0.33333333333333337;78;95;guitar;2;19;False;[];NaturalHarmonic(type=1)
122.00000000000001;0.33333333333333337;74;95;guitar;3;19;False;[];NaturalHarmonic(type=1)
122.33333333333334;0.33333333333333337;78;95;guitar;2;19;False;[];NaturalHarmonic(type=1)
122.66666666666667;0.6666666666666667;71;95;guitar;2;12;False;[];NaturalHarmonic(type=1)
122.66666666666667;0.6666666666666667;67;95;guitar;3;12;False;[];NaturalHarmonic(type=1)
122.66666666666667;0.6666666666666667;62;95;guitar;4;12;False;[];NaturalHarmonic(type=1)
124.00000000000001;0.6666666666666667;70;95;guitar;1;6;False;[];
124.00000000000001;0.6666666666666667;64;95;guitar;2;5;False;[];
124.00000000000001;0.6666666666666667;61;95;guitar;3;6;False;[];
124.00000000000001;0.6666666666666667;54;95;guitar;4;4;False;[];
125.33333333333334;1.3333333333333335;71;95;guitar;1;7;False;[];
125.33333333333334;1.3333333333333335;59;95;guitar;2;0;False;[];
125.33333333333334;1.3333333333333335;62;95;guitar;3;7;False;[];
125.33333333333334;1.3333333333333335;47;95;guitar;6;7;False;[];
